学号	姓名	学院	地区
121050172	twGcdTa20	其他学院	2区
131050172	twGcdTb20	其他学院	8区
121040172	twGcdTa21	其他学院	12区
131040172	twGcdTb21	其他学院	9区
121030172	twGcdTa22	其他学院	11区
131030172	twGcdTb22	其他学院	3区
121020172	twGcdTa23	其他学院	4区
131020172	twGcdTb23	其他学院	4区
121010172	twGcdTa24	其他学院	2区
131010172	twGcdTb24	其他学院	13区
121250173	zmaPcUa	软件学院	3区
131250173	zmaPcUb	软件学院	8区
121240173	zmaPcUa1	其他学院	6区
131240173	zmaPcUb1	其他学院	10区
121230173	zmaPcUa2	其他学院	3区
131230173	zmaPcUb2	其他学院	10区
121220173	zmaPcUa3	其他学院	3区
131220173	zmaPcUb3	其他学院	9区
121210173	zmaPcUa4	其他学院	11区
131210173	zmaPcUb4	其他学院	11区
121200173	zmaPcUa5	其他学院	4区
131200173	zmaPcUb5	其他学院	4区
121190173	zmaPcUa6	其他学院	7区
131190173	zmaPcUb6	其他学院	10区
121180173	zmaPcUa7	其他学院	10区
131180173	zmaPcUb7	其他学院	11区
121170173	zmaPcUa8	其他学院	8区
131170173	zmaPcUb8	其他学院	2区
121160173	zmaPcUa9	其他学院	3区
131160173	zmaPcUb9	其他学院	6区
121150173	zmaPcUa10	其他学院	11区
131150173	zmaPcUb10	其他学院	3区
121140173	zmaPcUa11	其他学院	8区
131140173	zmaPcUb11	其他学院	7区
121130173	zmaPcUa12	其他学院	1区
131130173	zmaPcUb12	其他学院	6区
121120173	zmaPcUa13	其他学院	10区
131120173	zmaPcUb13	其他学院	11区
121110173	zmaPcUa14	其他学院	6区
131110173	zmaPcUb14	其他学院	1区
121100173	zmaPcUa15	其他学院	5区
131100173	zmaPcUb15	其他学院	3区
121090173	zmaPcUa16	其他学院	10区
131090173	zmaPcUb16	其他学院	4区
121080173	zmaPcUa17	其他学院	1区
131080173	zmaPcUb17	其他学院	6区
121070173	zmaPcUa18	其他学院	8区
131070173	zmaPcUb18	其他学院	5区
121060173	zmaPcUa19	其他学院	9区
131060173	zmaPcUb19	其他学院	6区
121050173	zmaPcUa20	其他学院	3区
131050173	zmaPcUb20	其他学院	7区
121040173	zmaPcUa21	其他学院	3区
131040173	zmaPcUb21	其他学院	6区
121030173	zmaPcUa22	其他学院	8区
131030173	zmaPcUb22	其他学院	12区
121020173	zmaPcUa23	其他学院	11区
131020173	zmaPcUb23	其他学院	7区
121010173	zmaPcUa24	其他学院	6区
131010173	zmaPcUb24	其他学院	13区
121250174	AnfkYLa	软件学院	12区
131250174	AnfkYLb	软件学院	5区
121240174	AnfkYLa1	其他学院	1区
131240174	AnfkYLb1	其他学院	2区
121230174	AnfkYLa2	其他学院	7区
131230174	AnfkYLb2	其他学院	4区
121220174	AnfkYLa3	其他学院	11区
131220174	AnfkYLb3	其他学院	6区
121210174	AnfkYLa4	其他学院	7区
131210174	AnfkYLb4	其他学院	7区
121200174	AnfkYLa5	其他学院	1区
131200174	AnfkYLb5	其他学院	7区
121190174	AnfkYLa6	其他学院	13区
131190174	AnfkYLb6	其他学院	10区
121180174	AnfkYLa7	其他学院	1区
131180174	AnfkYLb7	其他学院	3区
121170174	AnfkYLa8	其他学院	5区
131170174	AnfkYLb8	其他学院	12区
121160174	AnfkYLa9	其他学院	5区
131160174	AnfkYLb9	其他学院	3区
121150174	AnfkYLa10	其他学院	11区
131150174	AnfkYLb10	其他学院	12区
121140174	AnfkYLa11	其他学院	2区
131140174	AnfkYLb11	其他学院	3区
121130174	AnfkYLa12	其他学院	11区
131130174	AnfkYLb12	其他学院	9区
121120174	AnfkYLa13	其他学院	13区
131120174	AnfkYLb13	其他学院	2区
121110174	AnfkYLa14	其他学院	8区
131110174	AnfkYLb14	其他学院	7区
121100174	AnfkYLa15	其他学院	6区
131100174	AnfkYLb15	其他学院	11区
121090174	AnfkYLa16	其他学院	5区
131090174	AnfkYLb16	其他学院	11区
121080174	AnfkYLa17	其他学院	12区
131080174	AnfkYLb17	其他学院	1区
121070174	AnfkYLa18	其他学院	5区
131070174	AnfkYLb18	其他学院	11区
121060174	AnfkYLa19	其他学院	7区
131060174	AnfkYLb19	其他学院	8区
121050174	AnfkYLa20	其他学院	11区
131050174	AnfkYLb20	其他学院	2区
121040174	AnfkYLa21	其他学院	9区
131040174	AnfkYLb21	其他学院	3区
121030174	AnfkYLa22	其他学院	1区
131030174	AnfkYLb22	其他学院	1区
121020174	AnfkYLa23	其他学院	4区
131020174	AnfkYLb23	其他学院	3区
121010174	AnfkYLa24	其他学院	8区
131010174	AnfkYLb24	其他学院	7区
121250175	AnIUOVa	软件学院	3区
131250175	AnIUOVb	软件学院	10区
121240175	AnIUOVa1	其他学院	11区
131240175	AnIUOVb1	其他学院	8区
121230175	AnIUOVa2	其他学院	11区
131230175	AnIUOVb2	其他学院	6区
121220175	AnIUOVa3	其他学院	13区
131220175	AnIUOVb3	其他学院	10区
121210175	AnIUOVa4	其他学院	12区
131210175	AnIUOVb4	其他学院	12区
121200175	AnIUOVa5	其他学院	6区
131200175	AnIUOVb5	其他学院	5区
121190175	AnIUOVa6	其他学院	13区
131190175	AnIUOVb6	其他学院	9区
121180175	AnIUOVa7	其他学院	7区
131180175	AnIUOVb7	其他学院	5区
121170175	AnIUOVa8	其他学院	2区
131170175	AnIUOVb8	其他学院	1区
121160175	AnIUOVa9	其他学院	3区
131160175	AnIUOVb9	其他学院	9区
121150175	AnIUOVa10	其他学院	4区
131150175	AnIUOVb10	其他学院	6区
121140175	AnIUOVa11	其他学院	9区
131140175	AnIUOVb11	其他学院	6区
121130175	AnIUOVa12	其他学院	11区
131130175	AnIUOVb12	其他学院	12区
121120175	AnIUOVa13	其他学院	10区
131120175	AnIUOVb13	其他学院	11区
121110175	AnIUOVa14	其他学院	13区
131110175	AnIUOVb14	其他学院	12区
121100175	AnIUOVa15	其他学院	1区
131100175	AnIUOVb15	其他学院	12区
121090175	AnIUOVa16	其他学院	8区
131090175	AnIUOVb16	其他学院	13区
121080175	AnIUOVa17	其他学院	6区
131080175	AnIUOVb17	其他学院	10区
121070175	AnIUOVa18	其他学院	7区
131070175	AnIUOVb18	其他学院	5区
121060175	AnIUOVa19	其他学院	5区
131060175	AnIUOVb19	其他学院	10区
121050175	AnIUOVa20	其他学院	2区
131050175	AnIUOVb20	其他学院	3区
121040175	AnIUOVa21	其他学院	6区
131040175	AnIUOVb21	其他学院	6区
121030175	AnIUOVa22	其他学院	13区
131030175	AnIUOVb22	其他学院	13区
121020175	AnIUOVa23	其他学院	5区
131020175	AnIUOVb23	其他学院	10区
121010175	AnIUOVa24	其他学院	7区
131010175	AnIUOVb24	其他学院	8区
121250176	edYWrha	软件学院	5区
131250176	edYWrhb	软件学院	2区
121240176	edYWrha1	其他学院	13区
131240176	edYWrhb1	其他学院	7区
121230176	edYWrha2	其他学院	11区
131230176	edYWrhb2	其他学院	11区
121220176	edYWrha3	其他学院	11区
131220176	edYWrhb3	其他学院	7区
121210176	edYWrha4	其他学院	5区
131210176	edYWrhb4	其他学院	10区
121200176	edYWrha5	其他学院	5区
131200176	edYWrhb5	其他学院	5区
121190176	edYWrha6	其他学院	2区
131190176	edYWrhb6	其他学院	5区
121180176	edYWrha7	其他学院	4区
131180176	edYWrhb7	其他学院	7区
121170176	edYWrha8	其他学院	13区
131170176	edYWrhb8	其他学院	4区
121160176	edYWrha9	其他学院	5区
131160176	edYWrhb9	其他学院	9区
121150176	edYWrha10	其他学院	3区
131150176	edYWrhb10	其他学院	1区
121140176	edYWrha11	其他学院	10区
131140176	edYWrhb11	其他学院	3区
121130176	edYWrha12	其他学院	9区
131130176	edYWrhb12	其他学院	4区
121120176	edYWrha13	其他学院	2区
131120176	edYWrhb13	其他学院	12区
121110176	edYWrha14	其他学院	1区
131110176	edYWrhb14	其他学院	7区
121100176	edYWrha15	其他学院	13区
131100176	edYWrhb15	其他学院	1区
121090176	edYWrha16	其他学院	10区
131090176	edYWrhb16	其他学院	4区
121080176	edYWrha17	其他学院	11区
131080176	edYWrhb17	其他学院	12区
121070176	edYWrha18	其他学院	5区
131070176	edYWrhb18	其他学院	10区
121060176	edYWrha19	其他学院	8区
131060176	edYWrhb19	其他学院	2区
121050176	edYWrha20	其他学院	12区
131050176	edYWrhb20	其他学院	8区
121040176	edYWrha21	其他学院	8区
131040176	edYWrhb21	其他学院	2区
121030176	edYWrha22	其他学院	13区
131030176	edYWrhb22	其他学院	11区
121020176	edYWrha23	其他学院	7区
131020176	edYWrhb23	其他学院	4区
121010176	edYWrha24	其他学院	12区
131010176	edYWrhb24	其他学院	10区
121250177	LGYFeDa	软件学院	7区
131250177	LGYFeDb	软件学院	2区
121240177	LGYFeDa1	其他学院	10区
131240177	LGYFeDb1	其他学院	8区
121230177	LGYFeDa2	其他学院	13区
131230177	LGYFeDb2	其他学院	6区
121220177	LGYFeDa3	其他学院	10区
131220177	LGYFeDb3	其他学院	10区
121210177	LGYFeDa4	其他学院	10区
131210177	LGYFeDb4	其他学院	13区
121200177	LGYFeDa5	其他学院	6区
131200177	LGYFeDb5	其他学院	1区
121190177	LGYFeDa6	其他学院	13区
131190177	LGYFeDb6	其他学院	12区
121180177	LGYFeDa7	其他学院	5区
131180177	LGYFeDb7	其他学院	10区
121170177	LGYFeDa8	其他学院	4区
131170177	LGYFeDb8	其他学院	5区
121160177	LGYFeDa9	其他学院	4区
131160177	LGYFeDb9	其他学院	7区
121150177	LGYFeDa10	其他学院	9区
131150177	LGYFeDb10	其他学院	2区
121140177	LGYFeDa11	其他学院	13区
131140177	LGYFeDb11	其他学院	4区
121130177	LGYFeDa12	其他学院	2区
131130177	LGYFeDb12	其他学院	7区
121120177	LGYFeDa13	其他学院	13区
131120177	LGYFeDb13	其他学院	1区
121110177	LGYFeDa14	其他学院	3区
131110177	LGYFeDb14	其他学院	3区
121100177	LGYFeDa15	其他学院	4区
131100177	LGYFeDb15	其他学院	10区
121090177	LGYFeDa16	其他学院	5区
131090177	LGYFeDb16	其他学院	4区
121080177	LGYFeDa17	其他学院	12区
131080177	LGYFeDb17	其他学院	10区
121070177	LGYFeDa18	其他学院	6区
131070177	LGYFeDb18	其他学院	6区
121060177	LGYFeDa19	其他学院	7区
131060177	LGYFeDb19	其他学院	9区
121050177	LGYFeDa20	其他学院	1区
131050177	LGYFeDb20	其他学院	6区
121040177	LGYFeDa21	其他学院	2区
131040177	LGYFeDb21	其他学院	13区
121030177	LGYFeDa22	其他学院	9区
131030177	LGYFeDb22	其他学院	7区
121020177	LGYFeDa23	其他学院	1区
131020177	LGYFeDb23	其他学院	6区
121010177	LGYFeDa24	其他学院	4区
131010177	LGYFeDb24	其他学院	6区
121250178	zvcZaga	软件学院	4区
131250178	zvcZagb	软件学院	13区
121240178	zvcZaga1	其他学院	3区
131240178	zvcZagb1	其他学院	9区
121230178	zvcZaga2	其他学院	2区
131230178	zvcZagb2	其他学院	13区
121220178	zvcZaga3	其他学院	9区
131220178	zvcZagb3	其他学院	6区
121210178	zvcZaga4	其他学院	6区
131210178	zvcZagb4	其他学院	13区
121200178	zvcZaga5	其他学院	1区
131200178	zvcZagb5	其他学院	13区
121190178	zvcZaga6	其他学院	8区
131190178	zvcZagb6	其他学院	10区
121180178	zvcZaga7	其他学院	8区
131180178	zvcZagb7	其他学院	9区
121170178	zvcZaga8	其他学院	10区
131170178	zvcZagb8	其他学院	1区
121160178	zvcZaga9	其他学院	8区
131160178	zvcZagb9	其他学院	3区
121150178	zvcZaga10	其他学院	11区
131150178	zvcZagb10	其他学院	8区
121140178	zvcZaga11	其他学院	13区
131140178	zvcZagb11	其他学院	2区
121130178	zvcZaga12	其他学院	6区
131130178	zvcZagb12	其他学院	10区
121120178	zvcZaga13	其他学院	5区
131120178	zvcZagb13	其他学院	5区
121110178	zvcZaga14	其他学院	7区
131110178	zvcZagb14	其他学院	12区
121100178	zvcZaga15	其他学院	2区
131100178	zvcZagb15	其他学院	3区
121090178	zvcZaga16	其他学院	11区
131090178	zvcZagb16	其他学院	10区
121080178	zvcZaga17	其他学院	2区
131080178	zvcZagb17	其他学院	2区
121070178	zvcZaga18	其他学院	10区
131070178	zvcZagb18	其他学院	5区
121060178	zvcZaga19	其他学院	1区
131060178	zvcZagb19	其他学院	13区
121050178	zvcZaga20	其他学院	9区
131050178	zvcZagb20	其他学院	2区
121040178	zvcZaga21	其他学院	4区
131040178	zvcZagb21	其他学院	4区
121030178	zvcZaga22	其他学院	2区
131030178	zvcZagb22	其他学院	1区
121020178	zvcZaga23	其他学院	3区
131020178	zvcZagb23	其他学院	5区
121010178	zvcZaga24	其他学院	12区
131010178	zvcZagb24	其他学院	13区
121250179	KHTPJZa	软件学院	6区
131250179	KHTPJZb	软件学院	13区
121240179	KHTPJZa1	其他学院	4区
131240179	KHTPJZb1	其他学院	13区
121230179	KHTPJZa2	其他学院	5区
131230179	KHTPJZb2	其他学院	7区
121220179	KHTPJZa3	其他学院	12区
131220179	KHTPJZb3	其他学院	5区
121210179	KHTPJZa4	其他学院	5区
131210179	KHTPJZb4	其他学院	12区
121200179	KHTPJZa5	其他学院	1区
131200179	KHTPJZb5	其他学院	11区
121190179	KHTPJZa6	其他学院	6区
131190179	KHTPJZb6	其他学院	11区
121180179	KHTPJZa7	其他学院	4区
131180179	KHTPJZb7	其他学院	9区
121170179	KHTPJZa8	其他学院	13区
131170179	KHTPJZb8	其他学院	5区
121160179	KHTPJZa9	其他学院	11区
131160179	KHTPJZb9	其他学院	5区
121150179	KHTPJZa10	其他学院	4区
131150179	KHTPJZb10	其他学院	11区
121140179	KHTPJZa11	其他学院	8区
131140179	KHTPJZb11	其他学院	13区
121130179	KHTPJZa12	其他学院	3区
131130179	KHTPJZb12	其他学院	8区
121120179	KHTPJZa13	其他学院	9区
131120179	KHTPJZb13	其他学院	8区
121110179	KHTPJZa14	其他学院	13区
131110179	KHTPJZb14	其他学院	2区
121100179	KHTPJZa15	其他学院	1区
131100179	KHTPJZb15	其他学院	5区
121090179	KHTPJZa16	其他学院	4区
131090179	KHTPJZb16	其他学院	7区
121080179	KHTPJZa17	其他学院	8区
131080179	KHTPJZb17	其他学院	5区
121070179	KHTPJZa18	其他学院	11区
131070179	KHTPJZb18	其他学院	10区
121060179	KHTPJZa19	其他学院	9区
131060179	KHTPJZb19	其他学院	8区
121050179	KHTPJZa20	其他学院	11区
131050179	KHTPJZb20	其他学院	8区
121040179	KHTPJZa21	其他学院	11区
131040179	KHTPJZb21	其他学院	7区
121030179	KHTPJZa22	其他学院	7区
131030179	KHTPJZb22	其他学院	8区
121020179	KHTPJZa23	其他学院	10区
131020179	KHTPJZb23	其他学院	3区
121010179	KHTPJZa24	其他学院	2区
131010179	KHTPJZb24	其他学院	1区
121250180	DznNgpa	软件学院	3区
131250180	DznNgpb	软件学院	9区
121240180	DznNgpa1	其他学院	3区
131240180	DznNgpb1	其他学院	1区
121230180	DznNgpa2	其他学院	11区
131230180	DznNgpb2	其他学院	3区
121220180	DznNgpa3	其他学院	8区
131220180	DznNgpb3	其他学院	8区
121210180	DznNgpa4	其他学院	6区
131210180	DznNgpb4	其他学院	13区
121200180	DznNgpa5	其他学院	7区
131200180	DznNgpb5	其他学院	5区
121190180	DznNgpa6	其他学院	9区
131190180	DznNgpb6	其他学院	12区
121180180	DznNgpa7	其他学院	9区
131180180	DznNgpb7	其他学院	7区
121170180	DznNgpa8	其他学院	13区
131170180	DznNgpb8	其他学院	1区
121160180	DznNgpa9	其他学院	3区
131160180	DznNgpb9	其他学院	1区
121150180	DznNgpa10	其他学院	6区
131150180	DznNgpb10	其他学院	2区
121140180	DznNgpa11	其他学院	8区
131140180	DznNgpb11	其他学院	5区
121130180	DznNgpa12	其他学院	1区
131130180	DznNgpb12	其他学院	2区
121120180	DznNgpa13	其他学院	6区
131120180	DznNgpb13	其他学院	7区
121110180	DznNgpa14	其他学院	12区
131110180	DznNgpb14	其他学院	8区
121100180	DznNgpa15	其他学院	3区
131100180	DznNgpb15	其他学院	1区
121090180	DznNgpa16	其他学院	8区
131090180	DznNgpb16	其他学院	7区
121080180	DznNgpa17	其他学院	3区
131080180	DznNgpb17	其他学院	4区
121070180	DznNgpa18	其他学院	10区
131070180	DznNgpb18	其他学院	3区
121060180	DznNgpa19	其他学院	11区
131060180	DznNgpb19	其他学院	13区
121050180	DznNgpa20	其他学院	12区
131050180	DznNgpb20	其他学院	6区
121040180	DznNgpa21	其他学院	13区
131040180	DznNgpb21	其他学院	4区
121030180	DznNgpa22	其他学院	9区
131030180	DznNgpb22	其他学院	12区
121020180	DznNgpa23	其他学院	12区
131020180	DznNgpb23	其他学院	9区
121010180	DznNgpa24	其他学院	1区
131010180	DznNgpb24	其他学院	10区
121250181	WEeyDba	软件学院	12区
131250181	WEeyDbb	软件学院	6区
121240181	WEeyDba1	其他学院	4区
131240181	WEeyDbb1	其他学院	2区
121230181	WEeyDba2	其他学院	3区
131230181	WEeyDbb2	其他学院	12区
121220181	WEeyDba3	其他学院	5区
131220181	WEeyDbb3	其他学院	5区
121210181	WEeyDba4	其他学院	8区
131210181	WEeyDbb4	其他学院	4区
121200181	WEeyDba5	其他学院	4区
131200181	WEeyDbb5	其他学院	11区
121190181	WEeyDba6	其他学院	4区
131190181	WEeyDbb6	其他学院	12区
121180181	WEeyDba7	其他学院	5区
131180181	WEeyDbb7	其他学院	8区
121170181	WEeyDba8	其他学院	12区
131170181	WEeyDbb8	其他学院	11区
121160181	WEeyDba9	其他学院	5区
131160181	WEeyDbb9	其他学院	8区
121150181	WEeyDba10	其他学院	13区
131150181	WEeyDbb10	其他学院	3区
121140181	WEeyDba11	其他学院	6区
131140181	WEeyDbb11	其他学院	1区
121130181	WEeyDba12	其他学院	13区
131130181	WEeyDbb12	其他学院	10区
121120181	WEeyDba13	其他学院	1区
131120181	WEeyDbb13	其他学院	6区
121110181	WEeyDba14	其他学院	6区
131110181	WEeyDbb14	其他学院	10区
121100181	WEeyDba15	其他学院	12区
131100181	WEeyDbb15	其他学院	6区
121090181	WEeyDba16	其他学院	9区
131090181	WEeyDbb16	其他学院	3区
121080181	WEeyDba17	其他学院	3区
131080181	WEeyDbb17	其他学院	3区
121070181	WEeyDba18	其他学院	11区
131070181	WEeyDbb18	其他学院	12区
121060181	WEeyDba19	其他学院	12区
131060181	WEeyDbb19	其他学院	7区
121050181	WEeyDba20	其他学院	10区
131050181	WEeyDbb20	其他学院	13区
121040181	WEeyDba21	其他学院	12区
131040181	WEeyDbb21	其他学院	13区
121030181	WEeyDba22	其他学院	11区
131030181	WEeyDbb22	其他学院	2区
121020181	WEeyDba23	其他学院	10区
131020181	WEeyDbb23	其他学院	12区
121010181	WEeyDba24	其他学院	1区
131010181	WEeyDbb24	其他学院	9区
121250182	zpQusaa	软件学院	5区
131250182	zpQusab	软件学院	7区
121240182	zpQusaa1	其他学院	6区
131240182	zpQusab1	其他学院	1区
121230182	zpQusaa2	其他学院	12区
131230182	zpQusab2	其他学院	7区
121220182	zpQusaa3	其他学院	5区
131220182	zpQusab3	其他学院	8区
121210182	zpQusaa4	其他学院	13区
131210182	zpQusab4	其他学院	10区
121200182	zpQusaa5	其他学院	11区
131200182	zpQusab5	其他学院	10区
121190182	zpQusaa6	其他学院	4区
131190182	zpQusab6	其他学院	2区
121180182	zpQusaa7	其他学院	9区
131180182	zpQusab7	其他学院	3区
121170182	zpQusaa8	其他学院	5区
131170182	zpQusab8	其他学院	4区
121160182	zpQusaa9	其他学院	11区
131160182	zpQusab9	其他学院	12区
121150182	zpQusaa10	其他学院	5区
131150182	zpQusab10	其他学院	2区
121140182	zpQusaa11	其他学院	12区
131140182	zpQusab11	其他学院	13区
121130182	zpQusaa12	其他学院	3区
131130182	zpQusab12	其他学院	6区
121120182	zpQusaa13	其他学院	2区
131120182	zpQusab13	其他学院	1区
121110182	zpQusaa14	其他学院	10区
131110182	zpQusab14	其他学院	8区
121100182	zpQusaa15	其他学院	4区
131100182	zpQusab15	其他学院	10区
121090182	zpQusaa16	其他学院	6区
131090182	zpQusab16	其他学院	8区
121080182	zpQusaa17	其他学院	13区
131080182	zpQusab17	其他学院	10区
121070182	zpQusaa18	其他学院	13区
131070182	zpQusab18	其他学院	7区
121060182	zpQusaa19	其他学院	10区
131060182	zpQusab19	其他学院	12区
121050182	zpQusaa20	其他学院	5区
131050182	zpQusab20	其他学院	5区
121040182	zpQusaa21	其他学院	8区
131040182	zpQusab21	其他学院	11区
